990,Anna Karenina

1024,Mrs Dalloway

1028,Grumpier Old Men

1037,Grease 2

1040,Two If by Sea

1041,Forget Paris

1048,She's the One

1050,The Ghost and Mrs. Muir

1072,A Pyromaniac's Love Story

1085,Carried Away

1089,Speed 2: Cruise Control

1096,Commandments

1100,What Happened Was...

1102,Two Much

1115,Twelfth Night

1119,Some Kind of Wonderful

1124,A Farewell to Arms

1129,Chungking Express

1132,Feeling Minnesota

1137,Beautiful Thing

1152,In Love and War

1155,Rendezvous in Paris

1160,Love! Valour! Compassion!

1173,Bliss

1175,Hugo Pool

1190,That Old Feeling

1203,Top Hat

1211,Blue Sky

1212,Flesh and Bone

1216,Kissed

1219,A Goofy Movie

1239,Cutthroat Island

1258,Trial and Error

1259,Pie in the Sky

1262,Walking and Talking

1269,Love in the Afternoon

1286,Shall We Dance?

1289,Jack & Sarah

1290,Country Life

1297,Love Affair

1299,Penny Serenade

1300,'Til There Was You

1315,Inventing the Abbotts

1340,The Crude Oasis

1353,1-900

1357,For the Moment

1377,Hotel de Love

1379,Love and Other Catastrophes

1385,Roseanna's Grave

1387,Fall

1394,Amy Foster

1400,Picture Bride

1406,When Night Is Falling

1424,I Like It Like That

1429,Sliding Doors

1434,Shooting Fish

1436,Mr. Jones

1441,Moonlight and Valentino

1450,Golden Earrings

1458,A Damsel in Distress

1462,Thieves

1474,Nina Takes a Lover

1483,The Man in the Iron Mask

1485,Colonel Chabert

1487,Even Cowgirls Get the Blues

1493,A Modern Affair

1502,Naked in New York

1515,Wings of Courage

1521,Mr. Wonderful

1525,Object of My Affection

1526,Witness

1545,Frankie Starlight

1563,Promise

1568,Vermont Is for Lovers

1580,Liebelei

1610,Truth or Consequences

1612,The Leading Man

1617,Hugo Pool

1652,Temptress Moon

1655,Favor

1656,Little City

1662,Rough Magic

1679,B. Monkey

1680,Sliding Doors


