248,Grosse Pointe Blank

249,Austin Powers: International Man of Mystery

251,Shall We Dance?

255,My Best Friend's Wedding

256,When the Cat's Away

257,Men in Black

259,George of the Jungle

261,Air Bud

269,The Full Monty

274,Sabrina

284,Tin Cup

290,Fierce Creatures

294,Liar Liar

301,Men in Black

312,Midnight in the Garden of Good and Evil

316,As Good as It Gets

319,Everyone Says I Love You

321,Mother

335,How to Be a Player

337,The House of Yes

338,Bean

341,Critical Care

342,The Man Who Knew Too Little

345,Deconstructing Harry

347,Wag the Dog

352,Spice World

354,The Wedding Singer

362,Blues Brothers 2000

364,Ace Ventura: When Nature Calls

367,Clueless

368,Bio-Dome

369,Black Sheep

372,Jeffrey

376,Houseguest

377,Heavyweights

381,Muriel's Wedding

382,The Adventures of Priscilla Queen of the Desert

383,The Flintstones

384,Naked Gun 33 1/3: The Final Insult

385,True Lies

386,Addams Family Values

388,Beverly Hills Cop III

390,Fear of a Black Hat

391,Last Action Hero

393,Mrs. Doubtfire

394,Radioland Murders

395,Robin Hood: Men in Tights

396,Serial Mom

399,Three Musketeers

400,Little Rascals

401,The Brady Bunch Movie

402,Ghost

407,Spy Hard

408,Close Shave

409,Jack

410,Kingpin

411,The Nutty Professor

412,A Very Brady Sequel

414,My Favorite Year

415,The Apple Dumpling Gang

419,Mary Poppins

422,Aladdin and the King of Thieves

425,Bob Roberts

428,Harold and Maude

430,Duck Soup

433,Heathers

435,Butch Cassidy and the Sundance Kid

451,Grease

456,Beverly Hills Ninja

476,The First Wives Club

477,Matilda

478,Philadelphia Story

480,North by Northwest

481,Apartment

482,Some Like It Hot

486,Sabrina

487,Roman Holiday

490,To Catch a Thief

494,His Girl Friday

495,Around the World in 80 Days

497,Bringing Up Baby

502,Bananas

512,Wings of Desire

514,Annie Hall

516,Local Hero

517,Manhattan

522,Down by Law

523,Cool Hand Luke

524,The Great Dictator

535,Addicted to Love

539,Mousehunt

545,Vampire in Brooklyn

560,A Kid in King Arthur's Court

564,Tales from the Hood

571,Another Stakeout

575,City Slickers II: The Legend of Curly's Gold

577,Coneheads

579,Fatal Instinct

580,The Englishman Who Went Up a Hill But Came Down a Mountain

585,Son in Law

598,The Big Squeeze

604,It Happened One Night

609,Father of the Bride

613,My Man Godfrey

623,Angels in the Outfield

629,Victor/Victoria

630,The Great Race

637,The Howling

648,The Quiet Man

652,Rosencrantz and Guildenstern Are Dead

655,Stand by Me

659,Arsenic and Old Lace

663,Being There

683,Rocket Man

687,McHale's Navy

688,Leave It to Beaver

692,The American President

695,Kicking and Screaming

700,Miami Rhapsody

702,Barcelona

709,Strictly Ballroom

710,Better Off Dead...

712,Tin Men

715,To Die For

718,A Midwinter's Tale

719,Canadian Bacon

721,Mallrats

722,Nine Months

723,Boys on the Side

725,Exit to Eden

728,Junior

731,Corrina Corrina

732,Dave

734,Made in America

737,Sirens

738,Threesome

739,Pretty Woman

745,Ruling Class

746,Real Genius

747,Benny & Joon

749,Matchmaker

756,Father of the Bride Part II

763,Happy Gilmore

764,If Lucy Fell

765,Boomerang

775,Something to Talk About

778,Don Juan DeMarco

780,Dumb & Dumber

781,French Kiss

783,Milk Money

785,Only You

786,The Perez Family

787,Roommates

789,Swimming with Sharks

790,Tommy Boy

792,Bullets Over Broadway

793,Crooklyn

795,Richie Rich

796,Speechless

801,The Air Up There

804,Jimmy Hollywood

805,Manhattan Murder Mystery

818,Girl 6

819,Eddie

820,Space Jam

821,Mrs. Winterbourne

824,The Great White Hype

835,The Gay Divorcee

836,Ninotchka

842,Pollyanna

843,The Shaggy Dog

845,That Thing You Do!

853,Braindead

854,Bad Taste

856,Night on Earth

859,April Fool's Day

862,Jingle All the Way

864,My Fellow Americans

866,Michael

869,Fools Rush In

871,Vegas Vacation

873,Picture Perfect

876,Money Talks

878,That Darn Cat!

881,Money Talks

892,Flubber

893,For Richer or Poorer

894,Home Alone 3

901,Mr. Magoo

902,The Big Lebowski

904,Ma Vie en Rose

907,Vermin

908,Half Baked

913,Love and Death on Long Island

926,Down Periscope

929,Harriet the Spy

932,First Kid

936,Brassed Off

938,A Smile Like Yours

940,Airheads

941,With Honors

944,Renaissance Man

945,Charade

948,Booty Call

952,Blue in the Face

953,Unstrung Heroes

957,Pushing Hands

959,Dazed and Confused

964,A Month by the Lake

965,Funny Face

970,Hear My Song

971,Mediterraneo

988,The Beautician and the Beast

992,Head Above Water

993,Hercules

995,Kiss Me

996,The Big Green

997,Stuart Saves His Family

998,Cabin Boy

999,Clean Slate

1000,Lightning Jack

1001,The Stupids

1002,The Pest

1003,That Darn Cat!

1007,Waiting for Guffman

1012,Private Parts

1014,Romy and Michele's High School Reunion

1023,Fathers' Day

1026,Lay of the Land

1028,Grumpier Old Men

1029,Jury Duty

1030,The Beverly Hillbillies

1032,Little Big League

1035,Cool Runnings

1036,Drop Dead Fred

1037,Grease 2

1040,Two If by Sea

1041,Forget Paris

1043,Rent-a-Kid

1044,Paper Moon

1047,Multiplicity

1048,She's the One

1049,House Arrest

1051,The Associate

1052,Dracula: Dead and Loving It

1054,Mr. Wrong

1057,Pallbearer

1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood

1061,Evening Star

1067,Bottle Rocket

1070,Living in Oblivion

1071,Party Girl

1072,A Pyromaniac's Love Story

1074,Reality Bites

1079,Joe's Apartment

1080,Celestial Clockwork

1092,Dear God

1093,Live Nude Girls

1094,A Thin Line Between Love and Hate

1095,High School High

1098,Flirting with Disaster

1100,What Happened Was...

1102,Two Much

1103,Trust

1104,Man Bites Dog

1110,Tank Girl

1114,Faithful

1115,Twelfth Night

1118,Up in Smoke

1120,I'm Not Rappaport

1138,Best Men

1140,The Road to Wellville

1155,Rendezvous in Paris

1162,Phat Beach

1165,Big Bully

1166,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb

1167,The Sum of Us

1170,Spanking the Monkey

1172,What Women Want

1177,Dunston Checks In

1178,Major Payne

1179,Man of the House

1180,I Love Trouble

1181,A Low Down Dirty Shame

1182,Cops and Robbersons

1183,The Cowboy Way

1185,In the Army Now

1186,The Inkwell

1188,Young Guns II

1190,That Old Feeling

1197,A Family Thing

1199,Cemetery Man

1202,Maybe

1203,Top Hat

1204,To Be or Not to Be

1206,Amos

1209,Mixed Nuts

1218,Friday

1219,A Goofy Movie

1225,Angus

1230,Ready to Wear

1234,Chairman of the Board

1237,Twisted

1241,Van Helsing

1242,The Old Lady Who Walked in the Sea

1246,Bushwhacked

1249,For Love or Money

1251,A Chef in Love

1254,Gone Fishin'

1258,Trial and Error

1259,Pie in the Sky

1269,Love in the Afternoon

1270,Life with Mikey

1271,North

1272,Talking About Sex

1283,Out to Sea

1286,Shall We Dance?

1287,Ed

1288,Denise Calls Up

1291,Celtic Pride

1295,Kicked in the Head

1296,Indian Summer

1298,Band Wagon

1301,Stripes

1302,Late Bloomers

1305,National Lampoon's Senior Trip

1308,Babyfever

1311,Waiting to Exhale

1312,The Pompatus of Love

1321,Open Season

1322,Daïnah la métisse

1333,Midnight Dancers

1336,Kazaam

1337,Larger Than Life

1339,Stefano Quantestorie

1349,Mille bolle blu

1351,Lover's Knot

1356,Ed's Next Move

1360,The Sex Life of the Belgians

1361,The Search for One-eye Jimmy

1371,Machine

1374,Falling in Love Again

1376,Meet Wally Sparks

1377,Hotel de Love

1385,Roseanna's Grave

1403,Caro diario

1404,Withnail & I

1408,Gordy

1420,Gilligan's Island

1424,I Like It Like That

1425,I'll Do Anything

1426,Grace of My Heart

1428,SubUrbia

1435,Steal Big Steal Little

1437,House Party 3

1444,That Darn Cat!

1446,Bye Bye

1452,Lady of Burlesque

1456,Beat the Devil

1457,Love Is All There Is

1458,A Damsel in Distress

1460,Sleepover

1461,Here Comes Cookie

1463,Boys

1465,Last Summer in the Hamptons

1472,Visitors

1474,Nina Takes a Lover

1475,Bhaji on the Beach

1479,Reckless

1480,Herbie Rides Again

1484,The Jerky Boys

1487,Even Cowgirls Get the Blues

1489,Chasers

1490,Fausto

1492,Window to Paris

1494,Mostro

1496,Carpool

1498,The Real Dirt on Farmer John

1499,Grosse fatigue

1500,Santa with Muscles

1502,Naked in New York

1504,Maybe... Maybe Not

1507,Three Lives and Only One Death

1509,Getting Even with Dad

1511,Children of the Revolution

1513,Sprung

1521,Mr. Wonderful

1525,Object of My Affection

1527,Senseless

1534,Twin Town

1537,Cosi

1544,It Takes Two

1550,Destiny Turns on the Radio

1557,Yankee Zulu

1567,Careful

1568,Vermont Is for Lovers

1569,La vie est belle

1570,Quartier Mozart

1588,Salut cousin!

1589,Schizopolis

1593,Death in Brunswick

1600,Guantanamera

1605,Love Serenade

1609,B*A*P*S

1611,Intimate Relations

1614,The Reluctant Debutante

1620,The Sixth Man

1622,Paris

1626,Nobody Loves Me

1627,The Time Traveler's Wife

1631,Slingshot

1633,Cold Fever

1644,Sudden Manhattan

1647,Oniichan no hanabi

1649,Big One

1654,Chairman of the Board

1655,Favor

1656,Little City

1659,Getting Away with Murder

1664,8 Heads in a Duffel Bag

1668,Wedding Bell Blues

1670,Tainted

1681,You So Crazy


