392,The Man Without a Face

403,Batman

409,Jack

416,Old Yeller

417,The Parent Trap

421,Romeo and Juliet

423,E.T. the Extra-Terrestrial

427,To Kill a Mockingbird

429,The Day the Earth Stood Still

454,Bastard Out of Carolina

457,Free Willy 3: The Rescue

458,Nixon

459,Boys Don't Cry

460,The Crossing Guard

461,Smoke

462,Como agua para chocolate

464,Vanya on 42nd Street

467,A Bronx Tale

468,Rudy

469,Short Cuts

471,Courage Under Fire

475,Trainspotting

481,Apartment

483,Casablanca

492,East of Eden

496,It's a Wonderful Life

499,Cat on a Hot Tin Roof

503,Candidate

504,Bonnie and Clyde

506,Rebel Without a Cause

507,A Streetcar Named Desire

508,The People vs. Larry Flynt

509,My Left Foot

510,Magnificent Seven

512,Wings of Desire

515,Boot

517,Manhattan

518,Miller's Crossing

521,The Deer Hunter

522,Down by Law

523,Cool Hand Luke

526,Ben-Hur

527,Gandhi

528,The Killing Fields

529,My Life as a Dog

531,Shine

534,Traveller

536,Ponette

537,My Own Private Idaho

543,Les Miserables

544,Things to Do in Denver When You're Dead

549,Rob Roy

553,Walk in the Clouds

555,White Man's Burden

557,Farinelli

558,Heavenly Creatures

559,Interview with the Vampire: The Vampire Chronicles

561,Mary Shelley's Frankenstein

569,Wolf

581,Kalifornia

582,The Piano

584,Secret Garden

587,The Hour Of The Pig

591,Primal Fear

594,Heavy

598,The Big Squeeze

606,All About Eve

612,Lost Horizon

614,Giant

617,Blue Angel

618,Picnic

619,Extreme Measures

620,Harry Potter and the Chamber of Secrets

626,So Dear to My Heart

627,Robin Hood: Prince of Thieves

628,Sleepers

631,The Crying Game

632,Sophie's Choice

633,Christmas Carol

638,The Return of Martin Guerre

639,The Tin Drum

640,The Cook the Thief His Wife & Her Lover

641,Paths of Glory

642,Grifters

643,The Innocent

647,Ran

649,Once Upon a Time in America

650,The Seventh Seal

651,Glory

652,Rosencrantz and Guildenstern Are Dead

655,Stand by Me

658,Pump Up the Volume

660,Fried Green Tomatoes

662,Somewhere in Time

664,Paris

676,Crucible

678,Volcano

686,Perfect World

690,Seven Years in Tibet

692,The American President

693,Casino

695,Kicking and Screaming

696,City Hall

697,The Basketball Diaries

698,The Browning Version

699,Little Women

703,Widows' Peak

704,House of the Spirits

707,Enchanted April

708,Sex and the City

711,The Substance of Fire

712,Tin Men

713,Othello

714,Carrington

715,To Die For

716,Home for the Holidays

717,The Juror

720,First Knight

723,Boys on the Side

724,Circle of Friends

726,Fluke

727,Immortal Beloved

729,Nell

730,Queen Margot

731,Corrina Corrina

733,Go Fish

735,Philadelphia

736,Shadowlands

737,Sirens

740,Jane Eyre

741,Last Supper

742,Ransom

744,Michael Collins

750,Amistad

753,Burnt by the Sun

762,Beautiful Girls

772,Kids

775,Something to Talk About

776,Three Wishes

778,Don Juan DeMarco

782,Little Odessa

784,Beyond Bedlam

787,Roommates

789,Swimming with Sharks

794,It Could Happen to You

799,Boys Life

803,Heaven

806,Menace II Society

807,Poetic Justice

808,Program

809,Rising Sun

815,One Fine Day

817,Frisk

822,Faces

832,Bogus

837,Meet John Doe

840,Last Man Standing

842,Pollyanna

846,To Gillian on Her 37th Birthday

847,Looking for Richard

851,Two or Three Things I Know About Her...

852,The Bloody Child

855,Diva

856,Night on Earth

863,The Garden of the Finzi-Contini

865,The Ice Storm

867,The Whole Wide World

868,Hearts and Minds

874,Career Girls

875,She's So Lovely

880,Soul Food

882,Washington Square

883,Telling Lies in America

887,Eve's Bayou

888,One Night Stand

891,Bent

896,The Sweet Hereafter

898,Postman

899,Winter Guest

900,Kundun

903,Afterglow

904,Ma Vie en Rose

905,Great Expectations

906,Oscar

909,Dangerous Beauty

910,Nil by Mouth

911,Twilight

914,Wild Things

915,Primary Colors

917,Mercury Rising

920,Two Bits

921,Farewell My Concubine

923,Raise the Red Lantern

924,White Squall

927,The Flower of My Secret

928,The Craft

933,Four Weddings and a Funeral

934,The Preacher's Wife

935,Paradise Road

936,Brassed Off

937,A Thousand Acres

939,Murder in the First

941,With Honors

942,What's Love Got to Do with It

944,Renaissance Man

949,How to Make an American Quilt

950,Georgia

953,Unstrung Heroes

955,Before Sunrise

956,Nobody's Fool

958,To Live

960,Naked

961,Orlando

962,Ruby in Paradise

963,Some Folks Call It a Sling Blade

964,A Month by the Lake

967,Little Lord Fauntleroy

972,Passion Fish

974,Eye for an Eye

979,Trigger Effect

980,Mother Night

981,Dangerous Ground

985,Blood Diamond

990,Anna Karenina

994,The Last Time I Committed Suicide

1004,Geronimo: An American Legend

1005,The Double Life of Veronique

1006,Until the End of the World

1008,I Shot Andy Warhol

1009,Stealing Beauty

1010,Basquiat

1012,Private Parts

1015,Shiloh

1017,Trees Lounge

1018,Tie Me Up! Tie Me Down!

1021,8 1/2

1025,Fire Down Below

1026,Lay of the Land

1039,Hamlet

1044,Paper Moon

1045,Fearless

1050,The Ghost and Mrs. Muir

1053,Now and Then

1055,Simple Twist of Fate

1058,War

1061,Evening Star

1062,Four Days in September

1063,Little Princess

1068,The Star Maker

1069,Amateur

1074,Reality Bites

1075,A Man of No Importance

1082,Female Perversions

1085,Carried Away

1086,It's My Party

1097,10 Things I Hate About You

1099,Red Firecracker Green Firecracker

1100,What Happened Was...

1101,Six Degrees of Separation

1103,Trust

1104,Man Bites Dog

1106,The Newton Boys

1107,Beyond Rangoon

1108,Feast of July

1109,Death and the Maiden

1111,Double Happiness

1112,Cobb

1113,Mrs. Parker and the Vicious Circle

1115,Twelfth Night

1117,Surviving Picasso

1119,Some Kind of Wonderful

1121,The Umbrellas of Cherbourg

1122,They Made Me a Criminal

1123,The Last Time I Saw Paris

1126,The Old Man and the Sea

1127,The Truman Show

1129,Chungking Express

1132,Feeling Minnesota

1134,Get on the Bus

1135,The Doors

1136,Ghosts of Mississippi

1137,Beautiful Thing

1138,Best Men

1144,Welcome to the Quiet Room

1145,Blue Chips

1146,Calendar Girl

1147,My Family

1148,Tom and Jerry

1149,Walkabout

1150,Last Dance

1153,Backbeat

1156,Cyclo

1158,Piège pour une fille seule

1160,Love! Valour! Compassion!

1161,Palookaville

1163,Portrait of a Lady

1165,Big Bully

1168,Little Buddha

1169,Fresh

1170,Spanking the Monkey

1171,Wild Reeds

1173,Bliss

1174,Caught

1176,Welcome to Sarajevo

1186,The Inkwell

1189,Prefontaine

1191,A Letter from Death Row

1192,The Boys of St. Vincent

1193,Before the Rain

1194,Once Were Warriors

1195,Strawberry and Chocolate

1196,Savage Nights

1197,A Family Thing

1200,Kim

1204,To Be or Not to Be

1205,Secret Agent

1208,Kiss of Death

1211,Blue Sky

1212,Flesh and Bone

1213,Guilty as Sin

1214,In the Realm of the Senses

1220,Higher Learning

1221,When a Man Loves a Woman

1223,King of the Hill

1224,Scout

1226,Night Falls on Manhattan

1227,An Awfully Big Adventure

1229,Poison Ivy II

1231,Marked for Death

1233,Nenette and Boni

1236,Other Voices

1237,Twisted

1238,Full Speed

1241,Van Helsing

1252,Contempt

1255,Broken English

1256,The Designated Mourner

1257,The Designated Mourner

1260,Total Eclipse

1261,The Run of the Country

1263,Foxfire

1264,Nothing to Lose

1265,Star Maps

1266,Bread and Chocolate

1267,Clockers

1268,Bitter Moon

1272,Talking About Sex

1273,Color of Night

1276,Sunset Park

1278,Selena

1281,Manny

1282,The Grass Harp

1284,Before and After

1285,Princess Caraboo

1290,Country Life

1295,Kicked in the Head

1296,Indian Summer

1297,Love Affair

1299,Penny Serenade

1300,'Til There Was You

1306,Delta of Venus

1308,Babyfever

1309,A Very Natural Thing

1310,A Walk in the Sun

1311,Waiting to Exhale

1312,The Pompatus of Love

1315,Inventing the Abbotts

1316,The Horse Whisperer

1317,The Journey of August King

1319,The Neon Bible

1320,Homage

1323,Wu Kui

1324,Loaded

1325,August

1326,Boys

1327,Captives

1328,Of Love and Shadows

1329,Low Life

1330,An Unforgettable Summer

1332,En compagnie d'Antonin Artaud

1333,Midnight Dancers

1334,Somebody to Love

1335,American Buffalo

1338,Two Deaths

1339,Stefano Quantestorie

1341,Hedd Wyn

1342,The Convent

1343,Lotto Land

1344,The Story of Xinghua

1345,Tian guo ni zi

1346,Dingo

1347,Ballad of Narayama

1348,Every Other Weekend

1350,Wuya yu maque

1352,Shadow of Angels

1354,Venice/Venice

1355,Infinity

1359,Boys

1365,Johnny one hundred Pesos

1366,JLG/JLG: Self-Portrait in December

1368,Mina Tannenbaum

1369,Strange Deception

1370,I Can't Sleep

1375,The Cement Garden

1380,Hollow Reed

1381,Losing Chase

1382,Le Bonheur

1384,Squeeze

1388,Gabbeh

1389,Mondo

1391,For Ever Mozart

1392,Locusts

1395,Hurricane Streets

1396,Stonewall

1397,Of Human Bondage

1398,Anna

1400,Picture Bride

1401,M. Butterfly

1402,Ciao

1403,Caro diario

1405,Boys Life 2

1406,When Night Is Falling

1410,Harlem

1417,Turning

1418,The Joy Luck Club

1421,My Crazy Life

1423,Walking Dead

1424,I Like It Like That

1425,I'll Do Anything

1426,Grace of My Heart

1427,Drunks

1429,Sliding Doors

1430,Ill Gotten Gains

1432,The Mighty Ducks

1433,Men of Means

1436,Mr. Jones

1438,Panther

1439,Jason's Lyric

1440,Above the Rim

1441,Moonlight and Valentino

1442,The Scarlet Letter

1443,8 Seconds

1445,Ladybird Ladybird

1447,Century

1448,My Favorite Season

1449,Pather Panchali

1453,Angel on My Shoulder

1456,Beat the Devil

1457,Love Is All There Is

1460,Sleepover

1462,Thieves

1464,The Stars Fell on Henrietta

1465,Last Summer in the Hamptons

1466,Margaret's Museum

1467,The Saint of Fort Washington

1468,Cure

1473,Little Princess

1475,Bhaji on the Beach

1478,Dead Presidents

1481,S.F.W.

1483,The Man in the Iron Mask

1485,Colonel Chabert

1486,Girl in the Cadillac

1488,Germinal

1491,Tough and Deadly

1495,Flirt

1505,Killer: A Journal of Murder

1506,Nelly

1508,Babysitter

1512,The World of Apu

1514,Dream with the Fishes

1516,The Wedding Gift

1517,Race the Sun

1518,Losing Isaiah

1519,New Jersey Drive

1524,Kaspar Hauser

1526,Witness

1528,Nowhere

1530,Jefferson in Paris

1532,Foreign Student

1533,I Don't Want to Talk About It

1535,L'Enfer

1536,Vive L'Amour

1538,All Over Me

1539,Being Human

1541,The Beans of Egypt Maine

1542,The Scarlet Letter

1543,Johns

1545,Frankie Starlight

1546,Shadows

1551,The Glass Shield

1554,Safe Passage

1556,Condition Red

1557,Yankee Zulu

1558,Aparajito

1559,Hostile Intentions

1561,Tigrero: A Film That Was Never Made

1564,To Cross the Rubicon

1565,Daens

1566,The Man from Down Under

1569,La vie est belle

1571,Touki Bouki

1572,Wend Kuuni

1575,Yo la peor de todas

1577,Death in the Garden

1578,La collectionneuse

1583,Invitation

1584,La Symphonie Pastorale

1586,Hard Boiled

1588,Salut cousin!

1590,To Have and Have Not

1591,Fallen angels

1592,Magic Hour

1597,Romper Stomper

1599,Someone Else's America

1602,A Price Above Rubies

1603,Angela

1607,Hurricane Streets

1608,Buddy

1613,Tokyo Fist

1614,The Reluctant Debutante

1616,Desert Winds

1619,All Things Fair

1623,La Ceremonie

1626,Nobody Loves Me

1627,The Time Traveler's Wife

1628,Lamerica

1630,The Silences of the Palace

1631,Slingshot

1633,Cold Fever

1634,Under the Domim Tree

1635,Two Friends

1636,Brothers in Trouble

1637,Girls Town

1638,Normal Life

1639,Bitter Sugar

1640,The Eighth Day

1642,Some Mother's Son

1643,Angel Baby

1645,The Butcher Boy

1646,Men with Guns

1647,Oniichan no hanabi

1648,Niagara

1650,The Butcher Boy

1651,The Spanish Prisoner

1653,Entertaining Angels: The Dorothy Day Story

1657,Target

1658,The Substance of Fire

1660,Small Faces

1661,New Age

1662,Rough Magic

1663,Nothing Personal

1665,A Brother's Kiss

1666,Ripe

1667,Next Step

1669,MURDER and murder

1671,The Break

1672,Kika

1674,Mamma Roma

1675,The Sunchaser

1676,War at Home

1677,Sweet Nothing

1678,Mother And Son

1680,Sliding Doors

1682,Scream of Stone


